sno,search_key,display_key,description,additional _notes,sec_recommendation,link_external,link_internal
,,RtlxUnicodeStringToAnsiSize,ntdll.dll,,,,
,,RtlxUnicodeStringToOemSize,ntdll.dll,,,,
,,SaveEm87Context,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,SbExecuteProcedure,ntdll.dll,,,,
,,SbSelectProcedure,ntdll.dll,,,,
,,SbtDisableForCurrentProcess (5),ntdll.dll,,,,
,,SbtLogDllMapping (6),ntdll.dll,,,,
,,SbtLogExeInitializing (7),ntdll.dll,,,,
,,SbtLogSystemUsageByParent (3),ntdll.dll,,,,
,,SbtLogSystemUsageByStack (4),ntdll.dll,,,,
,,ShipAssert,ntdll.dll,,,,
,,ShipAssertGetBufferInfo,ntdll.dll,,,,
,,ShipAssertMsgA,ntdll.dll,,,,
,,ShipAssertMsgW,ntdll.dll,,,,
,,TpAllocAlpcCompletion,ntdll.dll,,,,
,,TpAllocAlpcCompletionEx,ntdll.dll,,,,
,,TpAllocCleanupGroup,ntdll.dll,,,,
,,TpAllocIoCompletion,ntdll.dll,,,,
,,TpAllocJobNotification,ntdll.dll,,,,
,,TpAllocPool,ntdll.dll,,,,
,,TpAllocTimer,ntdll.dll,,,,
,,TpAllocWait,ntdll.dll,,,,
,,TpAllocWork,ntdll.dll,,,,
,,TpAlpcRegisterCompletionList,ntdll.dll,,,,
,,TpAlpcUnregisterCompletionList,ntdll.dll,,,,
,,TpCallbackDetectedUnrecoverableError,ntdll.dll,,,,
,,TpCallbackIndependent,ntdll.dll,,,,
,,TpCallbackLeaveCriticalSectionOnCompletion,ntdll.dll,,,,
,,TpCallbackMayRunLong,ntdll.dll,,,,
,,TpCallbackReleaseMutexOnCompletion,ntdll.dll,,,,
,,TpCallbackReleaseSemaphoreOnCompletion,ntdll.dll,,,,
,,TpCallbackSendAlpcMessageOnCompletion,ntdll.dll,,,,
,,TpCallbackSendPendingAlpcMessage,ntdll.dll,,,,
,,TpCallbackSetEventOnCompletion,ntdll.dll,,,,
,,TpCallbackUnloadDllOnCompletion,ntdll.dll,,,,
,,TpCancelAsyncIoOperation,ntdll.dll,,,,
,,TpCaptureCaller,ntdll.dll,,,,
,,TpCheckTerminateWorker,ntdll.dll,,,,
,,TpDbgDumpHeapUsage,ntdll.dll,,,,
,,TpDbgGetFreeInfo,ntdll.dll,,,,
,,TpDbgSetLogRoutine,ntdll.dll,,,,
,,TpDisablePoolCallbackChecks,ntdll.dll,,,,
,,TpDisassociateCallback,ntdll.dll,,,,
,,TpIsTimerSet,ntdll.dll,,,,
,,TpPoolFreeUnusedNodes,ntdll.dll,,,,
,,TpPostWork,ntdll.dll,,,,
,,TpQueryPoolStackInformation,ntdll.dll,,,,
,,TpReleaseAlpcCompletion,ntdll.dll,,,,
,,TpReleaseCleanupGroup,ntdll.dll,,,,
,,TpReleaseCleanupGroupMembers,ntdll.dll,,,,
,,TpReleaseIoCompletion,ntdll.dll,,,,
,,TpReleaseJobNotification,ntdll.dll,,,,
,,TpReleasePool,ntdll.dll,,,,
,,TpReleaseTimer,ntdll.dll,,,,
,,TpReleaseWait,ntdll.dll,,,,
,,TpReleaseWork,ntdll.dll,,,,
,,TpSetDefaultPoolMaxThreads,ntdll.dll,,,,
,,TpSetDefaultPoolStackInformation,ntdll.dll,,,,
,,TpSetPoolMaxThreads,ntdll.dll,,,,
,,TpSetPoolMaxThreadsSoftLimit,ntdll.dll,,,,
,,TpSetPoolMinThreads,ntdll.dll,,,,
,,TpSetPoolStackInformation,ntdll.dll,,,,
,,TpSetPoolThreadBasePriority,ntdll.dll,,,,
,,TpSetPoolWorkerThreadIdleTimeout,ntdll.dll,,,,
,,TpSetTimer,ntdll.dll,,,,
,,TpSetTimerEx,ntdll.dll,,,,
,,TpSetWait,ntdll.dll,,,,
,,TpSetWaitEx,ntdll.dll,,,,
,,TpSimpleTryPost,ntdll.dll,,,,
,,TpStartAsyncIoOperation,ntdll.dll,,,,
,,TpTimerOutstandingCallbackCount,ntdll.dll,,,,
,,TpTrimPools,ntdll.dll,,,,
,,TpWaitForAlpcCompletion,ntdll.dll,,,,
,,TpWaitForIoCompletion,ntdll.dll,,,,
,,TpWaitForJobNotification,ntdll.dll,,,,
,,TpWaitForTimer,ntdll.dll,,,,
,,TpWaitForWait,ntdll.dll,,,,
,,TpWaitForWork,ntdll.dll,,,,
,,VerSetConditionMask,ntdll.dll,,,,
,,WerCheckEventEscalation,ntdll.dll,,,,
,,WerReportSQMEvent,ntdll.dll,,,,
,,WerReportWatsonEvent,ntdll.dll,,,,
,,WinSqmAddToAverageDWORD,ntdll.dll,,,,
,,WinSqmAddToStream,ntdll.dll,,,,
,,WinSqmAddToStreamEx,ntdll.dll,,,,
,,WinSqmCheckEscalationAddToStreamEx,ntdll.dll,,,,
,,WinSqmCheckEscalationSetDWORD,ntdll.dll,,,,
,,WinSqmCheckEscalationSetDWORD64,ntdll.dll,,,,
,,WinSqmCheckEscalationSetString,ntdll.dll,,,,
,,WinSqmCommonDatapointDelete,ntdll.dll,,,,
,,WinSqmCommonDatapointSetDWORD,ntdll.dll,,,,
,,WinSqmCommonDatapointSetDWORD64,ntdll.dll,,,,
,,WinSqmCommonDatapointSetStreamEx,ntdll.dll,,,,
,,WinSqmCommonDatapointSetString,ntdll.dll,,,,
,,WinSqmEndSession,ntdll.dll,,,,
,,WinSqmEventEnabled,ntdll.dll,,,,
,,WinSqmEventWrite,ntdll.dll,,,,
,,WinSqmGetEscalationRuleStatus,ntdll.dll,,,,
,,WinSqmGetInstrumentationProperty,ntdll.dll,,,,
,,WinSqmIncrementDWORD,ntdll.dll,,,,
,,WinSqmIsOptedIn,ntdll.dll,,,,
,,WinSqmIsOptedInEx,ntdll.dll,,,,
,,WinSqmIsSessionDisabled,ntdll.dll,,,,
,,WinSqmSetDWORD,ntdll.dll,,,,
,,WinSqmSetDWORD64,ntdll.dll,,,,
,,WinSqmSetEscalationInfo,ntdll.dll,,,,
,,WinSqmSetIfMaxDWORD,ntdll.dll,,,,
,,WinSqmSetIfMinDWORD,ntdll.dll,,,,
,,WinSqmSetString,ntdll.dll,,,,
,,WinSqmStartSession,ntdll.dll,,,,
,,WinSqmStartSessionForPartner,ntdll.dll,,,,
,,WinSqmStartSqmOptinListener,ntdll.dll,,,,
,,ZwAcceptConnectPort,ntdll.dll,,,,
,,ZwAccessCheck,ntdll.dll,,,,
,,ZwAccessCheckAndAuditAlarm,ntdll.dll,,,,
,,ZwAccessCheckByType,ntdll.dll,,,,
,,ZwAccessCheckByTypeAndAuditAlarm,ntdll.dll,,,,
,,ZwAccessCheckByTypeResultList,ntdll.dll,,,,
,,ZwAccessCheckByTypeResultListAndAuditAlarm,ntdll.dll,,,,
,,ZwAccessCheckByTypeResultListAndAuditAlarmByHandle,ntdll.dll,,,,
,,ZwAcquireCMFViewOwnership,ntdll.dll,,,,
,,ZwAddAtom,ntdll.dll,,,,
,,ZwAddAtomEx,ntdll.dll,,,,
,,ZwAddBootEntry,ntdll.dll,,,,
,,ZwAddDriverEntry,ntdll.dll,,,,
,,ZwAdjustGroupsToken,ntdll.dll,,,,
,,ZwAdjustPrivilegesToken,ntdll.dll,,,,
,,ZwAdjustTokenClaimsAndDeviceGroups,ntdll.dll,,,,
,,ZwAlertResumeThread,ntdll.dll,,,,
,,ZwAlertThread,ntdll.dll,,,,
,,ZwAlertThreadByThreadId,ntdll.dll,,,,
,,ZwAllocateLocallyUniqueId,ntdll.dll,,,,
,,ZwAllocateReserveObject,ntdll.dll,,,,
,,ZwAllocateUserPhysicalPages,ntdll.dll,,,,
,,ZwAllocateUuids,ntdll.dll,,,,
,,ZwAllocateVirtualMemory,ntdll.dll,,,,
,,ZwAlpcAcceptConnectPort,ntdll.dll,,,,
,,ZwAlpcCancelMessage,ntdll.dll,,,,
,,ZwAlpcConnectPort,ntdll.dll,,,,
,,ZwAlpcConnectPortEx,ntdll.dll,,,,
,,ZwAlpcCreatePort,ntdll.dll,,,,
,,ZwAlpcCreatePortSection,ntdll.dll,,,,
,,ZwAlpcCreateResourceReserve,ntdll.dll,,,,
,,ZwAlpcCreateSectionView,ntdll.dll,,,,
,,ZwAlpcCreateSecurityContext,ntdll.dll,,,,
,,ZwAlpcDeletePortSection,ntdll.dll,,,,
,,ZwAlpcDeleteResourceReserve,ntdll.dll,,,,
,,ZwAlpcDeleteSectionView,ntdll.dll,,,,
,,ZwAlpcDeleteSecurityContext,ntdll.dll,,,,
,,ZwAlpcDisconnectPort,ntdll.dll,,,,
,,ZwAlpcImpersonateClientContainerOfPort,ntdll.dll,,,,
,,ZwAlpcImpersonateClientOfPort,ntdll.dll,,,,
,,ZwAlpcOpenSenderProcess,ntdll.dll,,,,
,,ZwAlpcOpenSenderThread,ntdll.dll,,,,
,,ZwAlpcQueryInformation,ntdll.dll,,,,
,,ZwAlpcQueryInformationMessage,ntdll.dll,,,,
,,ZwAlpcRevokeSecurityContext,ntdll.dll,,,,
,,ZwAlpcSendWaitReceivePort,ntdll.dll,,,,
,,ZwAlpcSetInformation,ntdll.dll,,,,
,,ZwApphelpCacheControl,ntdll.dll,,,,
,,ZwAreMappedFilesTheSame,ntdll.dll,,,,
,,ZwAssignProcessToJobObject,ntdll.dll,,,,
,,ZwAssociateWaitCompletionPacket,ntdll.dll,,,,
,,ZwCallbackReturn,ntdll.dll,,,,
,,ZwCancelDeviceWakeupRequest,ntdll.dll,,,,
,,ZwCancelIoFile,ntdll.dll,,,,
,,ZwCancelIoFileEx,ntdll.dll,,,,
,,ZwCancelSynchronousIoFile,ntdll.dll,,,,
,,ZwCancelTimer,ntdll.dll,,,,
,,ZwCancelTimer2,ntdll.dll,,,,
,,ZwCancelWaitCompletionPacket,ntdll.dll,,,,
,,ZwClearAllSavepointsTransaction,ntdll.dll,,,,
,,ZwClearEvent,ntdll.dll,,,,
,,ZwClearSavepointTransaction,ntdll.dll,,,,
,,ZwClose,ntdll.dll,,,,
,,ZwCloseObjectAuditAlarm,ntdll.dll,,,,
,,ZwCommitComplete,ntdll.dll,,,,
,,ZwCommitEnlistment,ntdll.dll,,,,
,,ZwCommitTransaction,ntdll.dll,,,,
,,ZwCompactKeys,ntdll.dll,,,,
,,ZwCompareObjects,ntdll.dll,,,,
,,ZwCompareTokens,ntdll.dll,,,,
,,ZwCompleteConnectPort,ntdll.dll,,,,
,,ZwCompressKey,ntdll.dll,,,,
,,ZwConnectPort,ntdll.dll,,,,
,,ZwContinue,ntdll.dll,,,,
,,ZwCreateChannel,ntdll.dll,,,,
,,ZwCreateDebugObject,ntdll.dll,,,,
,,ZwCreateDirectoryObject,ntdll.dll,,,,
,,ZwCreateDirectoryObjectEx,ntdll.dll,,,,
,,ZwCreateEnlistment,ntdll.dll,,,,
,,ZwCreateEvent,ntdll.dll,,,,
,,ZwCreateEventPair,ntdll.dll,,,,
,,ZwCreateFile,ntdll.dll,,,,
,,ZwCreateIRTimer,ntdll.dll,,,,
,,ZwCreateIoCompletion,ntdll.dll,,,,
,,ZwCreateJobObject,ntdll.dll,,,,
,,ZwCreateJobSet,ntdll.dll,,,,
,,ZwCreateKey,ntdll.dll,,,,
,,ZwCreateKeyTransacted,ntdll.dll,,,,
,,ZwCreateKeyedEvent,ntdll.dll,,,,
,,ZwCreateLowBoxToken,ntdll.dll,,,,
,,ZwCreateMailslotFile,ntdll.dll,,,,
,,ZwCreateMutant,ntdll.dll,,,,
,,ZwCreateNamedPipeFile,ntdll.dll,,,,
,,ZwCreatePagingFile,ntdll.dll,,,,
,,ZwCreatePartition,ntdll.dll,,,,
,,ZwCreatePort,ntdll.dll,,,,
,,ZwCreatePrivateNamespace,ntdll.dll,,,,
,,ZwCreateProcess,ntdll.dll,,,,
,,ZwCreateProcessEx,ntdll.dll,,,,
,,ZwCreateProfile,ntdll.dll,,,,
,,ZwCreateProfileEx,ntdll.dll,,,,
,,ZwCreateResourceManager,ntdll.dll,,,,
,,ZwCreateSection,ntdll.dll,,,,
,,ZwCreateSemaphore,ntdll.dll,,,,
,,ZwCreateSymbolicLinkObject,ntdll.dll,,,,
,,ZwCreateThread,ntdll.dll,,,,
,,ZwCreateThreadEx,ntdll.dll,,,,
,,ZwCreateTimer,ntdll.dll,,,,
,,ZwCreateTimer2,ntdll.dll,,,,
,,ZwCreateToken,ntdll.dll,,,,
,,ZwCreateTokenEx,ntdll.dll,,,,
,,ZwCreateTransaction,ntdll.dll,,,,
,,ZwCreateTransactionManager,ntdll.dll,,,,
,,ZwCreateUserProcess,ntdll.dll,,,,
,,ZwCreateWaitCompletionPacket,ntdll.dll,,,,
,,ZwCreateWaitablePort,ntdll.dll,,,,
,,ZwCreateWnfStateName,ntdll.dll,,,,
,,ZwCreateWorkerFactory,ntdll.dll,,,,
,,ZwDebugActiveProcess,ntdll.dll,,,,
,,ZwDebugContinue,ntdll.dll,,,,
,,ZwDelayExecution,ntdll.dll,,,,
,,ZwDeleteAtom,ntdll.dll,,,,
,,ZwDeleteBootEntry,ntdll.dll,,,,
,,ZwDeleteDriverEntry,ntdll.dll,,,,
,,ZwDeleteFile,ntdll.dll,,,,
,,ZwDeleteKey,ntdll.dll,,,,
,,ZwDeleteObjectAuditAlarm,ntdll.dll,,,,
,,ZwDeletePrivateNamespace,ntdll.dll,,,,
,,ZwDeleteValueKey,ntdll.dll,,,,
,,ZwDeleteWnfStateData,ntdll.dll,,,,
,,ZwDeleteWnfStateName,ntdll.dll,,,,
,,ZwDeviceIoControlFile,ntdll.dll,,,,
,,ZwDisableLastKnownGood,ntdll.dll,,,,
,,ZwDisplayString,ntdll.dll,,,,
,,ZwDrawText,ntdll.dll,,,,
,,ZwDuplicateObject,ntdll.dll,,,,
,,ZwDuplicateToken,ntdll.dll,,,,
,,ZwEnableLastKnownGood,ntdll.dll,,,,
,,ZwEnumerateBootEntries,ntdll.dll,,,,
,,ZwEnumerateBus,ntdll.dll,,,,
,,ZwEnumerateDriverEntries,ntdll.dll,,,,
,,ZwEnumerateKey,ntdll.dll,,,,
,,ZwEnumerateSystemEnvironmentValuesEx,ntdll.dll,,,,
,,ZwEnumerateTransactionObject,ntdll.dll,,,,
,,ZwEnumerateValueKey,ntdll.dll,,,,
,,ZwExtendSection,ntdll.dll,,,,
,,ZwFilterBootOption,ntdll.dll,,,,
,,ZwFilterToken,ntdll.dll,,,,
,,ZwFilterTokenEx,ntdll.dll,,,,
,,ZwFindAtom,ntdll.dll,,,,
,,ZwFlushBuffersFile,ntdll.dll,,,,
,,ZwFlushBuffersFileEx,ntdll.dll,,,,
,,ZwFlushInstallUILanguage,ntdll.dll,,,,
,,ZwFlushInstructionCache,ntdll.dll,,,,
,,ZwFlushKey,ntdll.dll,,,,
,,ZwFlushProcessWriteBuffers,ntdll.dll,,,,
,,ZwFlushVirtualMemory,ntdll.dll,,,,
,,ZwFlushWriteBuffer,ntdll.dll,,,,
,,ZwFreeUserPhysicalPages,ntdll.dll,,,,
,,ZwFreeVirtualMemory,ntdll.dll,,,,
,,ZwFreezeRegistry,ntdll.dll,,,,
,,ZwFreezeTransactions,ntdll.dll,,,,
,,ZwFsControlFile,ntdll.dll,,,,
,,ZwGetCachedSigningLevel,ntdll.dll,,,,
,,ZwGetCompleteWnfStateSubscription,ntdll.dll,,,,
,,ZwGetContextThread,ntdll.dll,,,,
,,ZwGetCurrentProcessorNumber,ntdll.dll,,,,
,,ZwGetCurrentProcessorNumberEx,ntdll.dll,,,,
,,ZwGetDevicePowerState,ntdll.dll,,,,
,,ZwGetMUIRegistryInfo,ntdll.dll,,,,
,,ZwGetNextProcess,ntdll.dll,,,,
,,ZwGetNextThread,ntdll.dll,,,,
,,ZwGetNlsSectionPtr,ntdll.dll,,,,
,,ZwGetNotificationResourceManager,ntdll.dll,,,,
,,ZwGetPlugPlayEvent,ntdll.dll,,,,
,,ZwGetTickCount,ntdll.dll,,,,
,,ZwGetWriteWatch,ntdll.dll,,,,
,,ZwImpersonateAnonymousToken,ntdll.dll,,,,
,,ZwImpersonateClientOfPort,ntdll.dll,,,,
,,ZwImpersonateThread,ntdll.dll,,,,
,,ZwInitializeNlsFiles,ntdll.dll,,,,
,,ZwInitializeRegistry,ntdll.dll,,,,
,,ZwInitializeVDM,ntdll.dll,,,,
,,ZwInitiatePowerAction,ntdll.dll,,,,
,,ZwIsProcessInJob,ntdll.dll,,,,
,,ZwIsSystemResumeAutomatic,ntdll.dll,,,,
,,ZwIsUILanguageComitted,ntdll.dll,,,,
,,ZwListTransactions,ntdll.dll,,,,
,,ZwListenChannel,ntdll.dll,,,,
,,ZwListenPort,ntdll.dll,,,,
,,ZwLoadDriver,ntdll.dll,,,,
,,ZwLoadKey,ntdll.dll,,,,
,,ZwLoadKey2,ntdll.dll,,,,
,,ZwLoadKeyEx,ntdll.dll,,,,
,,ZwLockFile,ntdll.dll,,,,
,,ZwLockProductActivationKeys,ntdll.dll,,,,
,,ZwLockRegistryKey,ntdll.dll,,,,
,,ZwLockVirtualMemory,ntdll.dll,,,,
,,ZwMakePermanentObject,ntdll.dll,,,,
,,ZwMakeTemporaryObject,ntdll.dll,,,,
,,ZwManagePartition,ntdll.dll,,,,
,,ZwMapCMFModule,ntdll.dll,,,,
,,ZwMapUserPhysicalPages,ntdll.dll,,,,
,,ZwMapUserPhysicalPagesScatter,ntdll.dll,,,,
,,ZwMapViewOfSection,ntdll.dll,,,,
,,ZwMarshallTransaction,ntdll.dll,,,,
,,ZwModifyBootEntry,ntdll.dll,,,,
,,ZwModifyDriverEntry,ntdll.dll,,,,
,,ZwNotifyChangeDirectoryFile,ntdll.dll,,,,
,,ZwNotifyChangeKey,ntdll.dll,,,,
,,ZwNotifyChangeMultipleKeys,ntdll.dll,,,,
,,ZwNotifyChangeSession,ntdll.dll,,,,
,,ZwOpenChannel,ntdll.dll,,,,
,,ZwOpenDirectoryObject,ntdll.dll,,,,
,,ZwOpenEnlistment,ntdll.dll,,,,
,,ZwOpenEvent,ntdll.dll,,,,
,,ZwOpenEventPair,ntdll.dll,,,,
,,ZwOpenFile,ntdll.dll,,,,
,,ZwOpenIoCompletion,ntdll.dll,,,,
,,ZwOpenJobObject,ntdll.dll,,,,
,,ZwOpenKey,ntdll.dll,,,,
,,ZwOpenKeyEx,ntdll.dll,,,,
,,ZwOpenKeyTransacted,ntdll.dll,,,,
,,ZwOpenKeyTransactedEx,ntdll.dll,,,,
,,ZwOpenKeyedEvent,ntdll.dll,,,,
,,ZwOpenMutant,ntdll.dll,,,,
,,ZwOpenObjectAuditAlarm,ntdll.dll,,,,
,,ZwOpenPartition,ntdll.dll,,,,
,,ZwOpenPrivateNamespace,ntdll.dll,,,,
,,ZwOpenProcess,ntdll.dll,,,,
,,ZwOpenProcessToken,ntdll.dll,,,,
,,ZwOpenProcessTokenEx,ntdll.dll,,,,
,,ZwOpenResourceManager,ntdll.dll,,,,
,,ZwOpenSection,ntdll.dll,,,,
,,ZwOpenSemaphore,ntdll.dll,,,,
,,ZwOpenSession,ntdll.dll,,,,
,,ZwOpenSymbolicLinkObject,ntdll.dll,,,,
,,ZwOpenThread,ntdll.dll,,,,
,,ZwOpenThreadToken,ntdll.dll,,,,
,,ZwOpenThreadTokenEx,ntdll.dll,,,,
,,ZwOpenTimer,ntdll.dll,,,,
,,ZwOpenTransaction,ntdll.dll,,,,
,,ZwOpenTransactionManager,ntdll.dll,,,,
,,ZwPlugPlayControl,ntdll.dll,,,,
,,ZwPowerInformation,ntdll.dll,,,,
,,ZwPrePrepareComplete,ntdll.dll,,,,
,,ZwPrePrepareEnlistment,ntdll.dll,,,,
,,ZwPrepareComplete,ntdll.dll,,,,
,,ZwPrepareEnlistment,ntdll.dll,,,,
,,ZwPrivilegeCheck,ntdll.dll,,,,
,,ZwPrivilegeObjectAuditAlarm,ntdll.dll,,,,
,,ZwPrivilegedServiceAuditAlarm,ntdll.dll,,,,
,,ZwPropagationComplete,ntdll.dll,,,,
,,ZwPropagationFailed,ntdll.dll,,,,
,,ZwProtectVirtualMemory,ntdll.dll,,,,
,,ZwPullTransaction,ntdll.dll,,,,
,,ZwPulseEvent,ntdll.dll,,,,
,,ZwQueryAttributesFile,ntdll.dll,,,,
,,ZwQueryBootEntryOrder,ntdll.dll,,,,
,,ZwQueryBootOptions,ntdll.dll,,,,
,,ZwQueryDebugFilterState,ntdll.dll,,,,
,,ZwQueryDefaultLocale,ntdll.dll,,,,
,,ZwQueryDefaultUILanguage,ntdll.dll,,,,
,,ZwQueryDirectoryFile,ntdll.dll,,,,
,,ZwQueryDirectoryObject,ntdll.dll,,,,
,,ZwQueryDriverEntryOrder,ntdll.dll,,,,
,,ZwQueryEaFile,ntdll.dll,,,,
,,ZwQueryEvent,ntdll.dll,,,,
,,ZwQueryFullAttributesFile,ntdll.dll,,,,
,,ZwQueryInformationAtom,ntdll.dll,,,,
,,ZwQueryInformationEnlistment,ntdll.dll,,,,
,,ZwQueryInformationFile,ntdll.dll,,,,
,,ZwQueryInformationJobObject,ntdll.dll,,,,
,,ZwQueryInformationPort,ntdll.dll,,,,
,,ZwQueryInformationProcess,ntdll.dll,,,,
,,ZwQueryInformationResourceManager,ntdll.dll,,,,
,,ZwQueryInformationThread,ntdll.dll,,,,
,,ZwQueryInformationToken,ntdll.dll,,,,
,,ZwQueryInformationTransaction,ntdll.dll,,,,
,,ZwQueryInformationTransactionManager,ntdll.dll,,,,
,,ZwQueryInformationWorkerFactory,ntdll.dll,,,,
,,ZwQueryInstallUILanguage,ntdll.dll,,,,
,,ZwQueryIntervalProfile,ntdll.dll,,,,
,,ZwQueryIoCompletion,ntdll.dll,,,,
,,ZwQueryKey,ntdll.dll,,,,
,,ZwQueryLicenseValue,ntdll.dll,,,,
,,ZwQueryMultipleValueKey,ntdll.dll,,,,
,,ZwQueryMutant,ntdll.dll,,,,
,,ZwQueryObject,ntdll.dll,,,,
,,ZwQueryOleDirectoryFile,ntdll.dll,,,,
,,ZwQueryOpenSubKeys,ntdll.dll,,,,
,,ZwQueryOpenSubKeysEx,ntdll.dll,,,,
,,ZwQueryPerformanceCounter,ntdll.dll,,,,
,,ZwQueryPortInformationProcess,ntdll.dll,,,,
,,ZwQueryQuotaInformationFile,ntdll.dll,,,,
,,ZwQuerySection,ntdll.dll,,,,
,,ZwQuerySecurityAttributesToken,ntdll.dll,,,,
,,ZwQuerySecurityObject,ntdll.dll,,,,
,,ZwQuerySemaphore,ntdll.dll,,,,
,,ZwQuerySymbolicLinkObject,ntdll.dll,,,,
,,ZwQuerySystemEnvironmentValue,ntdll.dll,,,,
,,ZwQuerySystemEnvironmentValueEx,ntdll.dll,,,,
,,ZwQuerySystemInformation,ntdll.dll,,,,
,,ZwQuerySystemInformationEx,ntdll.dll,,,,
,,ZwQuerySystemTime,ntdll.dll,,,,
,,ZwQueryTimer,ntdll.dll,,,,
,,ZwQueryTimerResolution,ntdll.dll,,,,
,,ZwQueryValueKey,ntdll.dll,,,,
,,ZwQueryVirtualMemory,ntdll.dll,,,,
,,ZwQueryVolumeInformationFile,ntdll.dll,,,,
,,ZwQueryWnfStateData,ntdll.dll,,,,
,,ZwQueryWnfStateNameInformation,ntdll.dll,,,,
,,ZwQueueApcThread,ntdll.dll,,,,
,,ZwQueueApcThreadEx,ntdll.dll,,,,
,,ZwRaiseException,ntdll.dll,,,,
,,ZwRaiseHardError,ntdll.dll,,,,
,,ZwReadFile,ntdll.dll,,,,
,,ZwReadFileScatter,ntdll.dll,,,,
,,ZwReadOnlyEnlistment,ntdll.dll,,,,
,,ZwReadRequestData,ntdll.dll,,,,
,,ZwReadVirtualMemory,ntdll.dll,,,,
,,ZwRecoverEnlistment,ntdll.dll,,,,
,,ZwRecoverResourceManager,ntdll.dll,,,,
,,ZwRecoverTransactionManager,ntdll.dll,,,,
,,ZwRegisterNewDevice,ntdll.dll,,,,
,,ZwRegisterProtocolAddressInformation,ntdll.dll,,,,
,,ZwRegisterThreadTerminatePort,ntdll.dll,,,,
,,ZwReleaseCMFViewOwnership,ntdll.dll,,,,
,,ZwReleaseKeyedEvent,ntdll.dll,,,,
,,ZwReleaseMutant,ntdll.dll,,,,
,,ZwReleaseProcessMutant,ntdll.dll,,,,
,,ZwReleaseSemaphore,ntdll.dll,,,,
,,ZwReleaseWorkerFactoryWorker,ntdll.dll,,,,
,,ZwRemoveIoCompletion,ntdll.dll,,,,
,,ZwRemoveIoCompletionEx,ntdll.dll,,,,
,,ZwRemoveProcessDebug,ntdll.dll,,,,
,,ZwRenameKey,ntdll.dll,,,,
,,ZwRenameTransactionManager,ntdll.dll,,,,
,,ZwRenameValueKey,ntdll.dll,,,,
,,ZwReplaceKey,ntdll.dll,,,,
,,ZwReplacePartitionUnit,ntdll.dll,,,,
,,ZwReplyPort,ntdll.dll,,,,
,,ZwReplyWaitReceivePort,ntdll.dll,,,,
,,ZwReplyWaitReceivePortEx,ntdll.dll,,,,
,,ZwReplyWaitReplyPort,ntdll.dll,,,,
,,ZwReplyWaitSendChannel,ntdll.dll,,,,
,,ZwRequestDeviceWakeup,ntdll.dll,,,,
,,ZwRequestPort,ntdll.dll,,,,
,,ZwRequestWaitReplyPort,ntdll.dll,,,,
,,ZwRequestWakeupLatency,ntdll.dll,,,,
,,ZwResetEvent,ntdll.dll,,,,
,,ZwResetWriteWatch,ntdll.dll,,,,
,,ZwRestoreKey,ntdll.dll,,,,
,,ZwResumeProcess,ntdll.dll,,,,
,,ZwResumeThread,ntdll.dll,,,,
,,ZwRevertContainerImpersonation,ntdll.dll,,,,
,,ZwRollbackComplete,ntdll.dll,,,,
,,ZwRollbackEnlistment,ntdll.dll,,,,
,,ZwRollbackSavepointTransaction,ntdll.dll,,,,
,,ZwRollbackTransaction,ntdll.dll,,,,
,,ZwRollforwardTransactionManager,ntdll.dll,,,,
,,ZwSaveKey,ntdll.dll,,,,
,,ZwSaveKeyEx,ntdll.dll,,,,
,,ZwSaveMergedKeys,ntdll.dll,,,,
,,ZwSavepointComplete,ntdll.dll,,,,
,,ZwSavepointTransaction,ntdll.dll,,,,
,,ZwSecureConnectPort,ntdll.dll,,,,
,,ZwSendWaitReplyChannel,ntdll.dll,,,,
,,ZwSerializeBoot,ntdll.dll,,,,
,,ZwSetBootEntryOrder,ntdll.dll,,,,
,,ZwSetBootOptions,ntdll.dll,,,,
,,ZwSetCachedSigningLevel,ntdll.dll,,,,
,,ZwSetContextChannel,ntdll.dll,,,,
,,ZwSetContextThread,ntdll.dll,,,,
,,ZwSetDebugFilterState,ntdll.dll,,,,
,,ZwSetDefaultHardErrorPort,ntdll.dll,,,,
,,ZwSetDefaultLocale,ntdll.dll,,,,
,,ZwSetDefaultUILanguage,ntdll.dll,,,,
,,ZwSetDriverEntryOrder,ntdll.dll,,,,
,,ZwSetEaFile,ntdll.dll,,,,
,,ZwSetEvent,ntdll.dll,,,,
,,ZwSetEventBoostPriority,ntdll.dll,,,,
,,ZwSetHighEventPair,ntdll.dll,,,,
,,ZwSetHighWaitLowEventPair,ntdll.dll,,,,
,,ZwSetHighWaitLowThread,ntdll.dll,,,,
,,ZwSetIRTimer,ntdll.dll,,,,
,,ZwSetInformationDebugObject,ntdll.dll,,,,
,,ZwSetInformationEnlistment,ntdll.dll,,,,
,,ZwSetInformationFile,ntdll.dll,,,,
,,ZwSetInformationJobObject,ntdll.dll,,,,
,,ZwSetInformationKey,ntdll.dll,,,,
,,ZwSetInformationObject,ntdll.dll,,,,
,,ZwSetInformationProcess,ntdll.dll,,,,
,,ZwSetInformationResourceManager,ntdll.dll,,,,
,,ZwSetInformationSymbolicLink,ntdll.dll,,,,
,,ZwSetInformationThread,ntdll.dll,,,,
,,ZwSetInformationToken,ntdll.dll,,,,
,,ZwSetInformationTransaction,ntdll.dll,,,,
